date,time,content,important,sectors
2026-07-01,2026-07-01 19:18:47,美国白宫国家经济委员会主任哈塞特：提高利率将是一个错误。,1,银行,strong
2026-07-01,2026-07-01 19:18:35,英国海事贸易组织：一艘油轮报告称，有一艘小型船只在距离2海里处从左舷后方接近该船。船员安全，船只正继续航行。,0,综合,medium
2026-07-01,2026-07-01 19:18:12,【北京亦庄建成全市首个词元工厂 日产能突破1.4万亿词元】金十数据7月1日讯，在6月29日举办的2026年“众智”大模型开放智算生态协同高级别研讨会上，北京经开区披露了在词元经济领域的最新布局。北京经开区有关负责人表示，“目前，‘北京壹号词元工厂’项目一期日产能已突破1.4万亿词元，半数任务在6秒内完成交付，九成任务响应时间控制在10秒以内，性能波动稳控在20%以内，下一步，词元工厂将联动张家口、乌兰察布等绿电基地构建京津冀一体化算力集群，向日产10万亿词元的远期目标迈进。”,0,综合,medium
2026-07-01,2026-07-01 19:17:36,乌克兰总统泽连斯基：希望在爱尔兰担任欧盟轮值主席国期间，能够开启乌克兰加入欧盟谈判的所有议题领域。,0,综合,medium
2026-07-01,2026-07-01 19:16:36,英国首相斯塔默：国防支出每年10亿的资金缺口已通过预算“空间余量”覆盖。,0,军工,medium
2026-07-01,2026-07-01 19:16:27,【英国国家电网向美国AI电力公司投资17.5亿美元】金十数据7月1日讯，在伦敦上市的电力网络公司英国国家电网（National Grid Plc）在美国东北部拥有庞大的电力和天然气业务。为了把握美国数据中心行业蓬勃发展带来的机遇，该公司正采取重大举措，入股一家为微软(MSFT.O)开发发电设施的企业。这家公用事业公司将投资17.5亿美元，收购Joulent LLC 35%的股份。Joulent LLC正与石油巨头雪佛龙(CVX.N)合作，在得克萨斯州为微软开发一座天然气发电厂。能源公司正广泛寻求通过数据中心电力项目，涉足人工智能领域的投资机会。这笔交易对非上市企业Joulent的估值为50亿美元，将使英国国家电网公司的业务版图从美国东北部扩展至全美最热门的电力市场之一。,0,"半导体,能源,金融",medium
2026-07-01,2026-07-01 19:16:05,乌克兰总统泽连斯基表示，他已抵达爱尔兰，同时爱尔兰接任欧盟理事会轮值主席国。,0,综合,medium
2026-07-02,2026-07-02 18:18:12,【康欣新材：收购无锡宇邦半导体科技有限公司面临跨行业收购整合效果不及预期等风险】金十数据7月2日讯，康欣新材发布异动公告，公司股票于2026年6月30日、7月1日、7月2日连续3个交易日，收盘价格涨幅偏离值累计超过20%。根据《上海证券交易所交易规则》的相关规定，属于股票交易异常波动情形。公司收购无锡宇邦半导体科技有限公司面临跨行业收购整合效果不及预期、核心人员流失、技术迭代、客户开拓或业绩承诺实现不达预期等风险。,0,半导体,strong
2026-07-02,2026-07-02 18:17:23,【中国神华：定州三期5号机组、沧东三期5号机组通过168小时试运行】金十数据7月2日讯，中国神华公告，公司定州电厂三期2台66万千瓦机组扩建工程项目5号机组、沧东电厂三期2台66万千瓦机组扩建工程项目5号机组均顺利通过168小时试运行，正式投入商业运营。定州三期、沧东三期是河北省“十四五”规划能源保障重点工程，均规划建设2台66万千瓦超超临界一次再热燃煤发电机组，设计供电煤耗分别为269.98克/千瓦时和268.463克/千瓦时。定州三期、沧东三期分别由本公司持股51%的控股子公司国能河北定鑫发电有限责任公司和本公司持股51%的控股子公司国能河北沧东发电有限责任公司负责运营。,0,能源,medium
2026-07-02,2026-07-02 18:15:33,【祥源新材：用于机器人压阻传感器和压电传感器的压阻发泡材料等尚处于送样验证阶段】金十数据7月2日讯，祥源新材发布异动公告，公司股票交易价格于2026年6月30日、7月1日、7月2日连续三个交易日收盘价格涨幅累计偏离超过30%，根据《深圳证券交易所交易规则》相关规定，属于股票交易异常波动的情况。公司生产的用于机器人压阻传感器和压电传感器的压阻发泡材料（PU）、压电发泡材料（IXPP）尚处于送样验证阶段，暂未形成实质性销售，未来是否会形成收入存在重大不确定性。,0,综合,medium
2026-07-02,2026-07-02 18:14:58,【国家能源局：大力推进深层煤层气勘探开发】金十数据7月2日讯，7月1日，国家能源局在北京召开深层煤层气勘探开发专题会议。会议指出，要坚持以保障国家能源安全为核心任务，大力推进深层煤层气勘探开发，不断夯实能源供应基础。会议强调，抓好相关方案实施。印发实施“十五五”煤层气（煤矿瓦斯）开发利用方案和重点区域增储上产行动方案，将工作任务细化到各企业、各煤层气区块，加大勘探开发投入力度，加快重点项目建设。,0,能源,medium
2026-07-02,2026-07-02 18:14:28,【北京君正：计划7月进行AI MCU量产版本的投片】金十数据7月2日讯，北京君正在特定对象调研时表示，AI MCU现在仍在样品阶段，客户普遍反馈较好，目前计划7月进行量产版本的投片。,0,半导体,medium
2026-07-02,2026-07-02 18:13:58,沃什承认通胀风险降温，但重申不会提前释放宽松路线图；世界杯阶段性用工正在抬高表面就业数字，但美国底层劳动力需求的真实成色，可能远没有头条那么亮眼。,1,金融,strong
2026-07-02,2026-07-02 18:13:53,【北京君正：今年以来在AI服务器、光模块相关领域增长比较明显】金十数据7月2日讯，北京君正在特定对象调研时表示，NOR Flash目前占存储的比例超过30%。今年一二季度都有涨价，涨价幅度比DRAM小一些，虽然产能也在趋紧，但总体来说由于产能相对好很多，所以产品涨价幅度相对温和，一季度也实现了很好的收入增长，主要是量的增长，今年以来我们在AI服务器、光模块相关领域增长比较明显。,1,半导体,strong
2026-07-02,2026-07-02 18:13:30,【北京君正：预计现有存货和持续生产的部分保证今明两年的稳定供货问题不大】金十数据7月2日讯，北京君正在特定对象调研时表示，目前整个产业链的产能都很紧张，去年我们提前增加了备货，包括基于新制程的20、18、16纳米的DDR4和LPDDR4的产品，同时目前也在持续生产，预计现有存货和持续生产的部分保证今明两年的稳定供货问题不大，同时公司高层也在密切跟进国内、国外代工资源。明年下半年可能会有产能释放出来。目前一些大厂退出后，确实有不少客户来找我们，我们会考虑选一部分优质客户来供应，同时也会尽量保证老客户的供应。这轮存储周期对我们后续客户的推广是有帮助的。,0,半导体,medium
2026-07-02,2026-07-02 18:13:15,据沙特阿拉伯阿拉比亚电视台：消息人士称，美国与伊朗下一轮谈判将于7月18日举行。,1,军工,strong
2026-07-02,2026-07-02 18:11:37,【气派科技：公司的封装业务中传统封装占比较高，传统封装产品可能面临技术升级及市场迭代风险】金十数据7月2日讯，气派科技发布异动公告，公司股票交易连续3个交易日内收盘价格涨幅偏离值累计超过30%，根据《上海证券交易所交易规则》《上海证券交易所科创板股票异常交易实时监控细则》的有关规定，属于股票交易异常波动。公司的封装业务中传统封装占比较高，传统封装产品可能面临技术升级及市场迭代风险。如果未来公司的封装技术与工艺不能跟上竞争对手新技术、新工艺的持续升级换代，可能对公司的经营业绩造成不利影响。,0,综合,strong
2026-07-02,2026-07-02 18:10:57,【北京君正：目前看四季度存储供应仍然较为紧张，存在继续调价的可能性】金十数据7月2日讯，北京君正在特定对象调研时表示，二季度DRAM涨价比较多，一季度国内客户开始调价，二季度国内客户仍在继续涨价，同时海外客户也陆续开始调整价格，预计二季度收入和毛利率会继续增长；三季度价格会继续上调，四季度的价格政策要到三季度才能确定，不过目前看四季度供应仍然较为紧张，存在继续调价的可能性。随着客户用部分SRAM产品来代替DRAM方案，部分SRAM芯片二季度价格也有所上涨。NORFlash一、二季度都有涨价，涨价幅度总体来说比DRAM要小，NORFlash虽然产能也在趋紧，但比DRAM要好很多，一季度公司Flash产品线实现了很好的收入增长，其中销量的增长占比较大。三季度的价格是根据具体产品和具体客户情况确定的，不一定都会调价。由于公司存储芯片持续在涨价，预计各季度毛利率会环比有所增长。,1,"银行,半导体",strong
2026-07-02,2026-07-02 18:07:46,【南芯科技宣布推出高效AC-DC电源平台方案】金十数据7月2日讯，今日，南芯科技宣布推出高效AC-DC电源平台方案，该方案由多模式PFC与电流模式LLC数字组合控制器SC3270，以及大功率LLCSR控制器SC3530/SC3531组成，面向AI算力终端、工业电源、通信电源等应用场景，助力客户构建PFC+LLC+SR的高效电源系统。,0,半导体,medium
2026-07-02,2026-07-02 18:07:20,意大利油企埃尼集团：RH3OVA提供覆盖聚变燃料全生命周期的一站式服务，包括从前期可行性研究到项目部署及运营支持。,0,综合,medium
2026-07-02,2026-07-02 18:07:13,意大利油企埃尼集团：英国原子能管理局（UKAEA）与埃尼成立一家合资企业，为聚变能源行业提供相关能力支持。该合资企业RH3OVA将为不断发展的全球聚变能源产业提供专业咨询和运营服务。,0,能源,medium
2026-07-02,2026-07-02 18:07:02,【沃伦敦促美联储理事沃勒停止推进联邦储备银行改革方案】金十数据7月2日讯，美国民主党参议员沃伦要求美联储理事沃勒停止其对美联储12家地区分行运营进行全面改革的努力。沃伦表示，沃勒提出的联邦储备银行改革方案似乎与联邦法律不符，并暗示该方案可能会削弱美联储的独立性。虽然沃勒作为美联储理事会储备银行事务委员会主席拥有一定的监督权，但各地区分行被设立为高度自治的实体，可以自主控制其日常运营。沃伦称：“与其说这是一项严肃的美联储改革方案，不如说它更像是为了取悦特朗普总统而精心策划的，特朗普总统希望获得更多对地区分行行长的权力。我要求您立即停止推进这项方案，并向国会提供更多信息。”,0,"金融,金融",weak
2026-07-02,2026-07-02 18:06:59,【四部门延续实施失业保险稳岗扩岗政策举措】金十数据7月2日讯，四部门近日联合印发《关于失业保险支持企业稳岗扩岗的通知》，支持企业稳定岗位，积极吸纳青年就业，助力提升职业技能。至2026年底，对不裁员、少裁员的参保企业，各地将继续实施稳岗返还政策，中小微企业按不超过企业及其职工上年度实际缴纳失业保险费的60%返还、大型企业按照不超过30%返还；社会组织、律师事务所、会计师事务所以及以单位形式参保的个体工商户参照实施。,0,金融,medium
